"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Thailand","2010","Total","Female","22","Census - de jure - complete tabulation","Final figure, complete","2012","451637.8",""
"Thailand","2010","Total","Female","23","Census - de jure - complete tabulation","Final figure, complete","2012","448180.5",""
"Thailand","2010","Total","Female","24","Census - de jure - complete tabulation","Final figure, complete","2012","454668",""
"Thailand","2010","Total","Female","25","Census - de jure - complete tabulation","Final figure, complete","2012","519189.7",""
"Thailand","2010","Total","Female","25 - 29","Census - de jure - complete tabulation","Final figure, complete","2012","2562964",""
"Thailand","2010","Total","Female","26","Census - de jure - complete tabulation","Final figure, complete","2012","478123",""
"Thailand","2010","Total","Female","27","Census - de jure - complete tabulation","Final figure, complete","2012","508876.4",""
"Thailand","2010","Total","Female","28","Census - de jure - complete tabulation","Final figure, complete","2012","544472.3",""
"Thailand","2010","Total","Female","29","Census - de jure - complete tabulation","Final figure, complete","2012","512302.5",""
"Thailand","2010","Total","Female","30","Census - de jure - complete tabulation","Final figure, complete","2012","629782.8",""
"Thailand","2010","Total","Female","30 - 34","Census - de jure - complete tabulation","Final figure, complete","2012","2724990",""
"Thailand","2010","Total","Female","31","Census - de jure - complete tabulation","Final figure, complete","2012","491516.2",""
"Thailand","2010","Total","Female","32","Census - de jure - complete tabulation","Final figure, complete","2012","542470.3",""
"Thailand","2010","Total","Female","33","Census - de jure - complete tabulation","Final figure, complete","2012","541407.6",""
"Thailand","2010","Total","Female","34","Census - de jure - complete tabulation","Final figure, complete","2012","519813.5",""
"Thailand","2010","Total","Female","35","Census - de jure - complete tabulation","Final figure, complete","2012","599310",""
"Thailand","2010","Total","Female","35 - 39","Census - de jure - complete tabulation","Final figure, complete","2012","2860720",""
"Thailand","2010","Total","Female","36","Census - de jure - complete tabulation","Final figure, complete","2012","552079.6",""
"Thailand","2010","Total","Female","37","Census - de jure - complete tabulation","Final figure, complete","2012","536089",""
"Thailand","2010","Total","Female","38","Census - de jure - complete tabulation","Final figure, complete","2012","589906.8",""
"Thailand","2010","Total","Female","39","Census - de jure - complete tabulation","Final figure, complete","2012","583334.6",""
"Thailand","2010","Total","Female","40","Census - de jure - complete tabulation","Final figure, complete","2012","659960.1",""
"Thailand","2010","Total","Female","40 - 44","Census - de jure - complete tabulation","Final figure, complete","2012","2918730",""
"Thailand","2010","Total","Female","41","Census - de jure - complete tabulation","Final figure, complete","2012","546624.1",""
"Thailand","2010","Total","Female","42","Census - de jure - complete tabulation","Final figure, complete","2012","607922.2",""
"Thailand","2010","Total","Female","43","Census - de jure - complete tabulation","Final figure, complete","2012","564006.2",""
"Thailand","2010","Total","Female","44","Census - de jure - complete tabulation","Final figure, complete","2012","540217.4",""
"Thailand","2010","Total","Female","45","Census - de jure - complete tabulation","Final figure, complete","2012","607110.6",""
"Thailand","2010","Total","Female","45 - 49","Census - de jure - complete tabulation","Final figure, complete","2012","2713534",""
"Thailand","2010","Total","Female","46","Census - de jure - complete tabulation","Final figure, complete","2012","544976",""
"Thailand","2010","Total","Female","47","Census - de jure - complete tabulation","Final figure, complete","2012","518336.6",""
"Thailand","2010","Total","Female","48","Census - de jure - complete tabulation","Final figure, complete","2012","549546.2",""
"Thailand","2010","Total","Female","49","Census - de jure - complete tabulation","Final figure, complete","2012","493564.7",""
"Thailand","2010","Total","Female","50","Census - de jure - complete tabulation","Final figure, complete","2012","559303",""
"Thailand","2010","Total","Female","50 - 54","Census - de jure - complete tabulation","Final figure, complete","2012","2376384",""
"Thailand","2010","Total","Female","51","Census - de jure - complete tabulation","Final figure, complete","2012","452296.3",""
"Thailand","2010","Total","Female","52","Census - de jure - complete tabulation","Final figure, complete","2012","458919",""
"Thailand","2010","Total","Female","53","Census - de jure - complete tabulation","Final figure, complete","2012","476575.4",""
"Thailand","2010","Total","Female","54","Census - de jure - complete tabulation","Final figure, complete","2012","429290.4",""
"Thailand","2010","Total","Female","55","Census - de jure - complete tabulation","Final figure, complete","2012","426267.5",""
"Thailand","2010","Total","Female","55 - 59","Census - de jure - complete tabulation","Final figure, complete","2012","1869867",""
"Thailand","2010","Total","Female","56","Census - de jure - complete tabulation","Final figure, complete","2012","378211.2",""
"Thailand","2010","Total","Female","57","Census - de jure - complete tabulation","Final figure, complete","2012","364608.7",""
"Thailand","2010","Total","Female","58","Census - de jure - complete tabulation","Final figure, complete","2012","369413.6",""
"Thailand","2010","Total","Female","59","Census - de jure - complete tabulation","Final figure, complete","2012","331365.9",""
"Thailand","2010","Total","Female","60","Census - de jure - complete tabulation","Final figure, complete","2012","375606.6",""
"Thailand","2010","Total","Female","60 - 64","Census - de jure - complete tabulation","Final figure, complete","2012","1454373",""
"Thailand","2010","Total","Female","61","Census - de jure - complete tabulation","Final figure, complete","2012","287429.6",""
"Thailand","2010","Total","Female","62","Census - de jure - complete tabulation","Final figure, complete","2012","284807.3",""
"Thailand","2010","Total","Female","63","Census - de jure - complete tabulation","Final figure, complete","2012","273624.3",""
"Thailand","2010","Total","Female","64","Census - de jure - complete tabulation","Final figure, complete","2012","232905.6",""
"Thailand","2010","Total","Female","65","Census - de jure - complete tabulation","Final figure, complete","2012","238875.7",""
"Thailand","2010","Total","Female","65 - 69","Census - de jure - complete tabulation","Final figure, complete","2012","1030677",""
"Thailand","2010","Total","Female","66","Census - de jure - complete tabulation","Final figure, complete","2012","205249.1",""
"Thailand","2010","Total","Female","67","Census - de jure - complete tabulation","Final figure, complete","2012","200379.3",""
"Thailand","2010","Total","Female","68","Census - de jure - complete tabulation","Final figure, complete","2012","209327.7",""
"Thailand","2010","Total","Female","69","Census - de jure - complete tabulation","Final figure, complete","2012","176845.7",""
"Thailand","2010","Total","Female","70","Census - de jure - complete tabulation","Final figure, complete","2012","202317.5",""
"Thailand","2010","Total","Female","70 - 74","Census - de jure - complete tabulation","Final figure, complete","2012","885393",""
"Thailand","2010","Total","Female","71","Census - de jure - complete tabulation","Final figure, complete","2012","168013.6",""
"Thailand","2010","Total","Female","72","Census - de jure - complete tabulation","Final figure, complete","2012","186814.4",""
"Thailand","2010","Total","Female","73","Census - de jure - complete tabulation","Final figure, complete","2012","168954.6",""
"Thailand","2010","Total","Female","74","Census - de jure - complete tabulation","Final figure, complete","2012","159293.1",""
"Thailand","2010","Total","Female","75","Census - de jure - complete tabulation","Final figure, complete","2012","149400",""
"Thailand","2010","Total","Female","75 - 79","Census - de jure - complete tabulation","Final figure, complete","2012","640698",""
"Thailand","2010","Total","Female","76","Census - de jure - complete tabulation","Final figure, complete","2012","139198.9",""
"Thailand","2010","Total","Female","77","Census - de jure - complete tabulation","Final figure, complete","2012","125438.9",""
"Thailand","2010","Total","Female","78","Census - de jure - complete tabulation","Final figure, complete","2012","134155.9",""
"Thailand","2010","Total","Female","79","Census - de jure - complete tabulation","Final figure, complete","2012","92504.6",""
"Thailand","2010","Total","Female","80","Census - de jure - complete tabulation","Final figure, complete","2012","103265.1",""
"Thailand","2010","Total","Female","80 - 84","Census - de jure - complete tabulation","Final figure, complete","2012","388748",""
"Thailand","2010","Total","Female","81","Census - de jure - complete tabulation","Final figure, complete","2012","73995.3",""
"Thailand","2010","Total","Female","82","Census - de jure - complete tabulation","Final figure, complete","2012","80535.8",""
"Thailand","2010","Total","Female","83","Census - de jure - complete tabulation","Final figure, complete","2012","67825.2",""
"Thailand","2010","Total","Female","84","Census - de jure - complete tabulation","Final figure, complete","2012","63126.8",""
"Thailand","2010","Total","Female","85","Census - de jure - complete tabulation","Final figure, complete","2012","47026.6",""
"Thailand","2010","Total","Female","85 - 89","Census - de jure - complete tabulation","Final figure, complete","2012","172302",""
